,Asuminen,Palvelut,t
2022-01-15 18:00:00,834.3974621883183,1650.6153613590288,-2485.012823547347
2022-01-15 19:00:00,827.458605953904,1618.090920741117,-2445.549526695021
2022-01-15 20:00:00,801.4378950748505,1548.9764844280544,-2350.414379502905
2022-01-15 21:00:00,733.7840467893111,1422.9442770336457,-2156.7283238229566
2022-01-15 22:00:00,660.9260563279612,1305.0431797937147,-1965.9692361216757
2022-01-15 23:00:00,483.9852223503967,1305.0431797937147,-1789.0284021441114
2022-01-16 00:00:00,461.75441884097023,1466.9192146031094,-1928.6736334440795
2022-01-16 01:00:00,474.13863697080467,1462.7039295036755,-1936.84256647448
2022-01-16 02:00:00,479.446159026448,1589.162482486702,-2068.60864151315
2022-01-16 03:00:00,516.5988134159513,1732.4821758674655,-2249.080989283417
2022-01-16 04:00:00,635.1334726586525,2200.3788219046646,-2835.512294563317
2022-01-16 05:00:00,902.2787494593671,2057.059128523901,-2959.3378779832683
2022-01-16 06:00:00,881.0486612367937,2073.9202689216377,-2954.9689301584312
2022-01-16 07:00:00,827.9734406803605,2031.7674179272954,-2859.740858607656
2022-01-16 08:00:00,849.2035289029338,1926.3852904414398,-2775.5888193443734
2022-01-16 09:00:00,840.3576588101948,1854.7254437510578,-2695.0831025612524
2022-01-16 10:00:00,819.1275705876214,1863.1560139499268,-2682.2835845375484
2022-01-16 11:00:00,797.8974823650482,1761.989171563505,-2559.886653928553
2022-01-16 12:00:00,794.3591343279527,1732.4821758674655,-2526.8413101954184
2022-01-16 13:00:00,776.6673941424748,1698.759895071992,-2475.427289214467
2022-01-16 14:00:00,774.898220123927,1740.9127460663344,-2515.8109661902613
2022-01-16 15:00:00,783.7440902166659,1753.5586013646366,-2537.3026915813025
2022-01-16 16:00:00,815.589222550526,1821.0031629555845,-2636.5923855061105
2022-01-16 17:00:00,840.3576588101948,1791.496167259545,-2631.8538260697396
2022-01-16 18:00:00,850.9727029214815,1770.4197417623739,-2621.3924446838555
2022-01-16 19:00:00,843.8960068472904,1745.1280311657683,-2589.024038013059
2022-01-16 20:00:00,817.3583965690736,1715.6210354697287,-2532.9794320388023
2022-01-16 21:00:00,748.3606098457103,1551.224916591794,-2299.585526437504
2022-01-16 22:00:00,674.0553010667037,1407.9052232110305,-2081.9605242777343
2022-01-16 23:00:00,493.59955117483025,1403.6899381115966,-1897.289489286427
2022-01-17 00:00:00,484.91118916392185,1563.5290980574712,-2048.440287221393
2022-01-17 01:00:00,497.9164700993527,1597.9464052474157,-2095.8628753467683
2022-01-17 02:00:00,503.49016192882306,1696.2815686472566,-2199.77173057608
2022-01-17 03:00:00,542.5060047351157,1799.5334902170894,-2342.039494952205
2022-01-17 04:00:00,666.9851222599538,2217.4579346664136,-2884.4430569263673
2022-01-17 05:00:00,947.5276110099621,2551.7974902258725,-3499.3251012358346
2022-01-17 06:00:00,925.2328436920807,2684.549960815658,-3609.7828045077385
2022-01-17 07:00:00,869.495925397377,2645.2158954557217,-3514.7118208530987
2022-01-17 08:00:00,891.7906927152585,2551.7974902258725,-3443.588182941131
2022-01-17 09:00:00,882.5012063328079,2399.377986956119,-3281.879193288927
2022-01-17 10:00:00,860.2064390149264,2276.459032706318,-3136.665471721244
2022-01-17 11:00:00,837.911671697045,2202.707660156437,-3040.6193318534824
2022-01-17 12:00:00,834.1958771440648,2138.7898039465404,-2972.985681090605
2022-01-17 13:00:00,815.6169043791635,2069.955189566652,-2885.572093945815
2022-01-17 14:00:00,813.7590071026734,2040.4546405466997,-2854.2136476493733
2022-01-17 15:00:00,823.048493485124,2035.5378823767076,-2858.5863758618316
2022-01-17 16:00:00,856.4906444619462,2094.538980416612,-2951.029624878558
2022-01-17 17:00:00,882.5012063328079,2084.7054640766282,-2967.206670409436
2022-01-17 18:00:00,893.6485899917486,2050.2881568866837,-2943.936746878432
2022-01-17 19:00:00,886.2170008857881,1932.2859608068748,-2818.502961692663
2022-01-17 20:00:00,858.3485417384363,1838.867555577026,-2697.2160973154623
2022-01-17 21:00:00,785.8905479553216,1681.5312941372804,-2467.4218420926018
2022-01-17 22:00:00,707.8588623427365,1524.1950326975348,-2232.0538950402715
2022-01-17 23:00:00,518.3533401407441,1494.6944836775824,-2013.0478238183264
2022-01-18 00:00:00,504.98896626886807,1639.5338091003043,-2144.5227753691725
2022-01-18 01:00:00,518.5327316477266,1675.738025705043,-2194.2707573527696
2022-01-18 02:00:00,524.3372025243802,1784.3506755192589,-2308.687878043639
2022-01-18 03:00:00,564.9684986609559,1867.1031706158042,-2432.07166927676
2022-01-18 04:00:00,694.6016815728875,2327.4139245903375,-3022.015606163225
2022-01-18 05:00:00,986.7600490311213,2699.8001525247914,-3686.5602015559125
2022-01-18 06:00:00,963.5421655245068,2829.1009261131435,-3792.6430916376503
2022-01-18 07:00:00,905.4974567579703,2870.477173661416,-3775.9746304193864
2022-01-18 08:00:00,928.7153402645848,2679.112028750655,-3607.82736901524
2022-01-18 09:00:00,919.0412221368289,2523.9511004446326,-3442.9923225814614
2022-01-18 10:00:00,895.8233386302142,2430.854543461019,-3326.677882091233
2022-01-18 11:00:00,872.6054551235995,2322.2418936468034,-3194.847348770403
2022-01-18 12:00:00,868.7358078724972,2234.317367606724,-3103.053175479221
2022-01-18 13:00:00,849.387571616985,2203.2851819455195,-3052.6727535625046
2022-01-18 14:00:00,847.4527479914337,2208.4572128890536,-3055.9099608804872
2022-01-18 15:00:00,857.1268661191898,2172.252996284315,-3029.379862403505
2022-01-18 16:00:00,891.9536913791118,2198.1131510019854,-3090.066842381097
2022-01-18 17:00:00,919.0412221368289,2146.3928415666446,-3065.4340637034734
2022-01-18 18:00:00,930.650163890136,2125.7047177925083,-3056.354881682644
2022-01-18 19:00:00,922.9108693879311,2032.6081608088948,-2955.519030196826
2022-01-18 20:00:00,893.888515004663,1882.6192634464064,-2776.5077784510695
2022-01-18 21:00:00,818.4303936081653,1706.7702113662474,-2525.2006049744127
2022-01-18 22:00:00,737.1678013350142,1582.6414687214292,-2319.8092700564434
2022-01-18 23:00:00,539.8157915287901,1572.2974068343615,-2112.1131983631517
2022-01-19 00:00:00,471.5410336519973,1489.580728169021,-1961.1217618210185
2022-01-19 01:00:00,484.1877280411314,1522.4736780024064,-2006.6614060435377
2022-01-19 02:00:00,489.6077399221887,1621.1525275025626,-2110.7602674247514
2022-01-19 03:00:00,527.5478230895908,1696.3364128360145,-2223.884235925605
2022-01-19 04:00:00,648.5947550998736,2114.546775003342,-2763.1415301032157
2022-01-19 05:00:00,921.4020197797647,2452.8742590038773,-3374.276278783642
2022-01-19 06:00:00,899.721972255535,2570.3490798373964,-3470.0710520929315
2022-01-19 07:00:00,845.5218534449606,2607.9410225041224,-3453.462875949083
2022-01-19 08:00:00,867.2019009691904,2434.078287670514,-3301.280188639704
2022-01-19 09:00:00,858.1685478340947,2293.1085026702913,-3151.277050504386
2022-01-19 10:00:00,836.4885003098649,2208.5266316701577,-3045.0151319800225
2022-01-19 11:00:00,814.8084527856352,2109.8477821700017,-2924.656234955637
2022-01-19 12:00:00,811.1951115315969,2029.9649040032089,-2841.160015534806
2022-01-19 13:00:00,793.1284052614054,2001.7709470031639,-2794.899352264569
2022-01-19 14:00:00,791.3217346343862,2006.4699398365049,-2797.791674470891
2022-01-19 15:00:00,800.3550877694819,1973.5769900031196,-2773.9320777726016
2022-01-19 16:00:00,832.8751590558267,1997.0719541698234,-2829.94711322565
2022-01-19 17:00:00,858.1685478340947,1950.0820258364156,-2808.25057367051
2022-01-19 18:00:00,869.0085715962094,1931.2860545030526,-2800.294626099262
2022-01-19 19:00:00,861.7818890881329,1846.704183502919,-2708.486072591052
2022-01-19 20:00:00,834.6818296828458,1710.4333913360372,-2545.115221018883
2022-01-19 21:00:00,764.221675229099,1550.667635002451,-2314.88931023155
2022-01-19 22:00:00,688.341508894295,1437.8918070022728,-2126.2333158965675
2022-01-19 23:00:00,504.06110493834194,1428.4938213355913,-1932.5549262739332
2022-01-20 00:00:00,460.7864136524492,1460.2225298972346,-1921.0089435496839
2022-01-20 01:00:00,473.14466995730413,1492.4671914407063,-1965.6118613980104
2022-01-20 02:00:00,478.44106551652766,1589.201176071123,-2067.6422415876505
2022-01-20 03:00:00,515.5158344310926,1662.9032595990589,-2178.4190940301514
2022-01-20 04:00:00,633.8020019204185,2072.8710992232036,-2706.6731011436223
2022-01-20 05:00:00,900.3872450680041,2404.530475098916,-3304.9177201669204
2022-01-20 06:00:00,879.20166283111,2519.689980611316,-3398.891643442426
2022-01-20 07:00:00,826.2377072388743,2556.5410223752842,-3382.7787296141587
2022-01-20 08:00:00,847.4232894757686,2386.104954216932,-3233.528243692701
2022-01-20 09:00:00,838.5959635437293,2247.913547602052,-3086.5095111457813
2022-01-20 10:00:00,817.4103813068351,2164.9987036331236,-2982.4090849399586
2022-01-20 11:00:00,796.2247990699409,2068.264719002708,-2864.489518072649
2022-01-20 12:00:00,792.6938686971253,1989.9562552542754,-2782.650123951401
2022-01-20 13:00:00,775.0392168330467,1962.3179739312993,-2737.357190764346
2022-01-20 14:00:00,773.2737516466389,1966.9243541517956,-2740.1981057984344
2022-01-20 15:00:00,782.1010775786781,1934.6796926083236,-2716.7807701870015
2022-01-20 16:00:00,813.8794509340195,1957.7115937108035,-2771.591044644823
2022-01-20 17:00:00,838.5959635437293,1911.6477915058433,-2750.2437550495724
2022-01-20 18:00:00,849.1887546621764,1893.2222706238592,-2742.4110252860355
2022-01-20 19:00:00,842.126893916545,1810.307426654931,-2652.434320571476
2022-01-20 20:00:00,815.6449161204273,1676.722400260547,-2492.3673163809744
2022-01-20 21:00:00,746.791773850521,1520.1054727636827,-2266.8972466142036
2022-01-20 22:00:00,672.6422360213913,1409.5523474717784,-2082.19458349317
2022-01-20 23:00:00,492.5647870077905,1400.3395870307863,-1892.9043740385769
2022-01-21 00:00:00,481.9054053029837,1473.326267488491,-1955.231672791475
2022-01-21 01:00:00,494.83007134559244,1521.161535913442,-2015.9916072590345
2022-01-21 02:00:00,500.36921393528183,1597.6979653933638,-2098.0671793286456
2022-01-21 03:00:00,539.1432120631082,1669.4508680307904,-2208.594080093899
2022-01-21 04:00:00,662.8507298995063,2080.834176485369,-2743.6849063848754
2022-01-21 05:00:00,941.6542402472094,2516.1351191524236,-3457.789359399633
2022-01-21 06:00:00,919.4976698884515,2621.372709687316,-3540.8703795757674
2022-01-21 07:00:00,864.1062439915569,2664.424451269771,-3528.5306952613278
2022-01-21 08:00:00,886.2628143503148,2501.784538624938,-3388.0473529752526
2022-01-21 09:00:00,877.0309100341657,2363.06226019258,-3240.0931702267458
2022-01-21 10:00:00,854.8743396754078,2272.175250185173,-3127.0495898605805
2022-01-21 11:00:00,832.7177693166499,2171.7211864927763,-3004.4389558094263
2022-01-21 12:00:00,829.0250075901903,2080.834176485369,-2909.8591840755594
2022-01-21 13:00:00,810.5611989578921,2061.7000691153885,-2872.2612680732805
2022-01-21 14:00:00,808.7148180946622,2056.9165422728934,-2865.6313603675553
2022-01-21 15:00:00,817.9467224108113,2028.2153812179226,-2846.162103628734
2022-01-21 16:00:00,851.1815779489481,2023.4318543754277,-2874.613432324376
2022-01-21 17:00:00,877.0309100341657,2018.6483275329326,-2895.6792375670984
2022-01-21 18:00:00,888.1091952135445,1975.596585950477,-2863.7057811640216
2022-01-21 19:00:00,880.7236717606253,1879.9260491005748,-2760.6497208612
2022-01-21 20:00:00,853.0279588121779,1745.9872975107119,-2599.01525632289
2022-01-21 21:00:00,781.0191051462148,1592.9144385508687,-2373.933543697083
2022-01-21 22:00:00,703.4711088905624,1473.326267488491,-2176.7973763790533
2022-01-21 23:00:00,515.1402608411205,1444.6251064335206,-1959.765367274641
2022-01-22 00:00:00,518.9687949310368,1573.896683945642,-2092.865478876679
2022-01-22 01:00:00,532.8874982433636,1573.896683945642,-2106.7841821890056
2022-01-22 02:00:00,538.8526568057891,1651.1431469613794,-2189.9958037671686
2022-01-22 03:00:00,580.6087667427691,1767.0128414849848,-2347.621608227754
2022-01-22 04:00:00,713.8306413036102,2211.180003825473,-2925.010645129083
2022-01-22 05:00:00,1014.0769556123707,2592.584414965674,-3606.6613705780446
2022-01-22 06:00:00,990.2163213626679,2655.347166165961,-3645.5634875286287
2022-01-22 07:00:00,930.5647357384108,2515.337951949937,-3445.902687688348
2022-01-22 08:00:00,954.4253699881137,2423.6077771187497,-3378.0331471068635
2022-01-22 09:00:00,944.4834390507375,2322.2217944105946,-3266.705233461332
2022-01-22 10:00:00,920.6228048010347,2259.4590432103087,-3180.0818480113435
2022-01-22 11:00:00,896.7621705513318,2158.073060502153,-3054.8352310534847
2022-01-22 12:00:00,892.7853981763815,2071.1707896094495,-2963.956187785831
2022-01-22 13:00:00,872.901536301629,2042.2033659785477,-2915.1049022801767
2022-01-22 14:00:00,870.9131501141537,1964.956902962811,-2835.8700530769647
2022-01-22 15:00:00,880.8550810515299,1993.9243265937125,-2874.7794076452424
2022-01-22 16:00:00,916.6460324260843,2008.408038409163,-2925.0540708352473
2022-01-22 17:00:00,944.4834390507375,1989.0964226552287,-2933.5798617059663
2022-01-22 18:00:00,956.4137561755888,1960.1289990243272,-2916.542755199916
2022-01-22 19:00:00,948.4602114256879,1921.505767516459,-2869.9659789421466
2022-01-22 20:00:00,918.6344186135594,1839.4314005622384,-2758.065819175798
2022-01-22 21:00:00,841.0873573020251,1689.766378469248,-2530.853735771273
2022-01-22 22:00:00,757.5751374280653,1549.7571642532241,-2307.332301681289
2022-01-22 23:00:00,554.7597463055911,1549.7571642532241,-2104.516910558815
2022-01-23 00:00:00,514.1542479275032,1679.1341553291973,-2193.2884032567003
2022-01-23 01:00:00,527.943825458126,1674.3090571817,-2202.2528826398257
2022-01-23 02:00:00,533.8536443998213,1819.0620016066307,-2352.915646006452
2022-01-23 03:00:00,575.2223769916894,1983.1153386215522,-2558.3377156132415
2022-01-23 04:00:00,707.2083333562209,2518.7012329937966,-3225.9095663500175
2022-01-23 05:00:00,1004.6692200882245,2354.647895978875,-3359.3171160670995
2022-01-23 06:00:00,981.0299443214427,2373.9482885688653,-3354.978232890308
2022-01-23 07:00:00,921.9317549044886,2325.6973070938884,-3247.629061998377
2022-01-23 08:00:00,945.5710306712703,2205.0698534064463,-3150.6408840777167
2022-01-23 09:00:00,935.7213324351112,2123.0431848989856,-3058.764517334097
2022-01-23 10:00:00,912.0820566683294,2132.6933811939807,-3044.7754378623104
2022-01-23 11:00:00,888.4427809015476,2016.8910256540362,-2905.3338065555836
2022-01-23 12:00:00,884.5029016070841,1983.1153386215522,-2867.6182402286363
2022-01-23 13:00:00,864.8035051347659,1944.5145534415708,-2809.3180585763366
2022-01-23 14:00:00,862.833565487534,1992.765534916548,-2855.599100404082
2022-01-23 15:00:00,872.6832637236931,2007.2408293590406,-2879.9240930827336
2022-01-23 16:00:00,908.1421773738658,2084.4423997190042,-2992.58457709287
2022-01-23 17:00:00,935.7213324351112,2050.66671268652,-2986.388045121631
2022-01-23 18:00:00,947.540970318502,2026.5412219490315,-2974.0821922675336
2022-01-23 19:00:00,939.6612117295747,1997.5906330640455,-2937.25184479362
2022-01-23 20:00:00,910.1121170210976,1963.8149460315615,-2873.927063052659
2022-01-23 21:00:00,833.2844707790567,1775.6361182791513,-2608.920589058208
2022-01-23 22:00:00,750.5470055953208,1611.5827812642299,-2362.1297868595507
2022-01-23 23:00:00,549.6131615776759,1606.7576831167323,-2156.3708446944083
2022-01-24 00:00:00,473.1020295223667,1515.3195532506213,-1988.4215827729881
2022-01-24 01:00:00,485.7905897011275,1548.6756440454465,-2034.4662337465738
2022-01-24 02:00:00,491.22854406345346,1643.9787606020893,-2135.207304665543
2022-01-24 03:00:00,529.2942245997359,1744.047032986564,-2273.3412575863
2022-01-24 04:00:00,650.7418720250178,2149.0852783522964,-2799.827150377314
2022-01-24 05:00:00,924.4522415954291,2473.1158746448823,-3397.5681162403116
2022-01-24 06:00:00,902.7004241461249,2601.77508199635,-3504.475506142475
2022-01-24 07:00:00,848.3208805228644,2563.653835373693,-3411.9747158965574
2022-01-24 08:00:00,870.0726979721685,2473.1158746448823,-3343.188572617051
2022-01-24 09:00:00,861.0094407016252,2325.3960439820858,-3186.4054846837107
2022-01-24 10:00:00,839.257623252321,2206.267148286282,-3045.524771538603
2022-01-24 11:00:00,817.5058058030168,2134.7898108687996,-2952.2956166718163
2022-01-24 12:00:00,813.8805028947994,2072.842785106982,-2886.7232880017814
2022-01-24 13:00:00,795.7539883537125,2006.130603517332,-2801.8845918710444
2022-01-24 14:00:00,793.9413368996038,1977.5396685503392,-2771.481005449943
2022-01-24 15:00:00,803.0045941701472,1972.774512722507,-2775.7791068926545
2022-01-24 16:00:00,835.6323203441036,2029.9563826564927,-2865.588703000596
2022-01-24 17:00:00,861.0094407016252,2020.4260710008284,-2881.4355117024534
2022-01-24 18:00:00,871.8853494262772,1987.0699802060035,-2858.9553296322806
2022-01-24 19:00:00,864.6347436098425,1872.706240338032,-2737.3409839478745
2022-01-24 20:00:00,837.4449717982122,1782.1682796092214,-2619.6132514074334
2022-01-24 21:00:00,766.7515650879735,1629.6832931185927,-2396.4348582065663
2022-01-24 22:00:00,690.6202040154088,1477.198306627964,-2167.818510643373
2022-01-24 23:00:00,505.72975569632297,1448.6073716609715,-1954.3371273572943
2022-01-25 00:00:00,488.12540191302037,1571.6433653856493,-2059.7687672986694
2022-01-25 01:00:00,501.21688778808226,1606.3484239272884,-2107.5653117153706
2022-01-25 02:00:00,506.8275245916801,1710.4635995522056,-2217.2911241438856
2022-01-25 03:00:00,546.1019822168657,1789.7894476473803,-2335.8914298642458
2022-01-25 04:00:00,671.4062041638863,2231.0394776767894,-2902.4456818406757
2022-01-25 05:00:00,953.8082566116489,2588.005794105076,-3541.8140507167245
2022-01-25 06:00:00,931.3657093972571,2711.952431753786,-3643.318141151043
2022-01-25 07:00:00,875.2593413612778,2751.615355801374,-3626.8746971626515
